Invoice_Date,Invoice_No,Customer_Id,Gender,Age,Shopping_Mall,Category,Quantity,Price,Payment_Method,Sales_Amount
2022-12-19,I201125,C870486,Male,42,Viaport Outlet,Clothing,3,900.24,Credit Card,2700.7200000000003
2021-08-18,I201130,C320703,Male,56,Mall of Istanbul,Clothing,2,600.16,Credit Card,1200.32
2022-10-25,I201131,C363987,Male,62,Cevahir AVM,Clothing,1,300.08,Cash,300.08
2021-07-06,I201132,C305457,Female,55,Mall of Istanbul,Food & Beverage,5,26.15,Credit Card,130.75
2022-12-03,I201134,C319233,Female,53,Mall of Istanbul,Toys,1,35.84,Credit Card,35.84
2022-02-28,I201136,C576099,Male,38,Zorlu Center,Food & Beverage,1,5.23,Cash,5.23
2022-08-24,I201138,C138567,Female,48,Cevahir AVM,Technology,5,5250.0,Credit Card,26250.0
2021-08-19,I201141,C286358,Male,55,Forum Istanbul,Food & Beverage,4,20.92,Credit Card,83.68
2022-09-13,I201145,C156783,Male,37,Viaport Outlet,Cosmetics,5,203.3,Cash,1016.5
2022-01-25,I201148,C206388,Male,21,Mall of Istanbul,Food & Beverage,4,20.92,Debit Card,83.68
2022-08-15,I201149,C326232,Male,59,Kanyon,Cosmetics,5,203.3,Debit Card,1016.5
2021-10-24,I201157,C911260,Male,51,Kanyon,Clothing,2,600.16,Cash,1200.32
2022-11-25,I201159,C248304,Male,53,Kanyon,Clothing,3,900.24,Cash,2700.7200000000003
2021-06-04,I201162,C177517,Female,36,Zorlu Center,Toys,5,179.2,Debit Card,896.0
2021-07-29,I201166,C275044,Female,28,Mall of Istanbul,Shoes,4,2400.68,Debit Card,9602.72
2021-11-14,I201172,C338760,Female,44,Mall of Istanbul,Toys,5,179.2,Debit Card,896.0
2023-01-28,I201173,C206019,Female,31,Metropol AVM,Toys,2,71.68,Cash,143.36
2022-02-11,I201176,C232505,Male,28,Forum Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
2022-10-26,I201179,C147663,Female,31,Metropol AVM,Clothing,4,1200.32,Debit Card,4801.28
2021-04-03,I201188,C482171,Female,47,Metrocity,Clothing,4,1200.32,Cash,4801.28
2021-06-24,I201190,C468926,Female,56,Metrocity,Clothing,2,600.16,Debit Card,1200.32
2021-07-01,I201191,C313278,Male,69,Kanyon,Clothing,2,600.16,Cash,1200.32
2023-01-07,I201192,C199953,Female,48,Metropol AVM,Clothing,2,600.16,Cash,1200.32
2021-03-21,I201196,C144729,Female,44,Zorlu Center,Cosmetics,5,203.3,Cash,1016.5
2022-10-30,I201199,C330152,Female,45,Kanyon,Clothing,4,1200.32,Debit Card,4801.28
2021-09-11,I201201,C225839,Female,45,Mall of Istanbul,Cosmetics,5,203.3,Cash,1016.5
2021-12-25,I201202,C333528,Male,50,Kanyon,Cosmetics,2,81.32,Cash,162.64
2021-06-25,I201210,C340048,Female,53,Kanyon,Cosmetics,4,162.64,Cash,650.56
2021-05-15,I201215,C282274,Male,52,Istinye Park,Food & Beverage,2,10.46,Cash,20.92
2021-08-04,I201218,C270876,Female,31,Metropol AVM,Clothing,4,1200.32,Credit Card,4801.28
2022-12-20,I201223,C303622,Male,50,Metrocity,Cosmetics,1,40.66,Credit Card,40.66
2022-01-27,I201235,C574486,Female,66,Metrocity,Clothing,3,900.24,Cash,2700.7200000000003
2023-01-26,I201243,C136285,Male,35,Cevahir AVM,Clothing,4,1200.32,Cash,4801.28
2021-10-18,I201244,C335120,Female,21,Cevahir AVM,Technology,3,3150.0,Debit Card,9450.0
2022-07-17,I201246,C174347,Male,66,Metrocity,Food & Beverage,2,10.46,Debit Card,20.92
2022-10-16,I201251,C112331,Female,27,Mall of Istanbul,Cosmetics,1,40.66,Cash,40.66
2021-06-22,I201254,C237465,Male,51,Zorlu Center,Cosmetics,4,162.64,Debit Card,650.56
2021-12-06,I201260,C302462,Female,65,Cevahir AVM,Clothing,1,300.08,Cash,300.08
2022-05-06,I201264,C222853,Female,29,Metrocity,Food & Beverage,4,20.92,Debit Card,83.68
2022-05-31,I201268,C649525,Male,64,Kanyon,Souvenir,1,11.73,Cash,11.73
2022-12-03,I201271,C132650,Female,34,Emaar Square Mall,Cosmetics,1,40.66,Debit Card,40.66
2022-08-06,I201272,C832769,Male,29,Emaar Square Mall,Clothing,1,300.08,Cash,300.08
2023-01-31,I201276,C125754,Female,36,Mall of Istanbul,Clothing,4,1200.32,Cash,4801.28
2022-12-06,I201277,C288689,Female,41,Istinye Park,Clothing,5,1500.4,Cash,7502.0
2021-06-12,I201283,C241925,Female,40,Kanyon,Cosmetics,4,162.64,Credit Card,650.56
2022-09-11,I201286,C890523,Female,42,Kanyon,Cosmetics,2,81.32,Debit Card,162.64
2022-11-02,I201287,C444045,Female,60,Kanyon,Clothing,4,1200.32,Debit Card,4801.28
2022-07-05,I201288,C230378,Female,34,Mall of Istanbul,Cosmetics,2,81.32,Cash,162.64
2022-04-14,I201293,C891927,Female,39,Mall of Istanbul,Food & Beverage,4,20.92,Cash,83.68
2021-06-16,I201294,C283132,Male,24,Metrocity,Clothing,2,600.16,Debit Card,1200.32
2021-04-12,I201298,C500735,Female,68,Mall of Istanbul,Clothing,4,1200.32,Credit Card,4801.28
2021-02-13,I201299,C283852,Male,69,Mall of Istanbul,Food & Beverage,1,5.23,Cash,5.23
2021-06-29,I201304,C252360,Female,41,Mall of Istanbul,Food & Beverage,3,15.69,Credit Card,47.07
2021-03-21,I201305,C588512,Female,44,Mall of Istanbul,Food & Beverage,1,5.23,Cash,5.23
2021-08-05,I201306,C124170,Male,22,Metrocity,Shoes,3,1800.51,Cash,5401.53
2022-11-17,I201307,C140266,Female,54,Istinye Park,Clothing,4,1200.32,Credit Card,4801.28
2022-03-19,I201308,C259732,Female,43,Kanyon,Food & Beverage,2,10.46,Credit Card,20.92
2022-01-04,I201310,C261787,Female,68,Metrocity,Clothing,1,300.08,Cash,300.08
2022-08-08,I201312,C972842,Female,25,Metrocity,Food & Beverage,3,15.69,Debit Card,47.07
2021-10-12,I201313,C302272,Female,29,Cevahir AVM,Technology,3,3150.0,Cash,9450.0
2021-11-05,I201316,C100900,Female,30,Metropol AVM,Cosmetics,2,81.32,Debit Card,162.64
2021-12-09,I201317,C241662,Male,41,Mall of Istanbul,Food & Beverage,1,5.23,Credit Card,5.23
2021-10-07,I201318,C924130,Female,50,Kanyon,Food & Beverage,4,20.92,Cash,83.68
2022-05-24,I201320,C149689,Female,59,Istinye Park,Clothing,2,600.16,Cash,1200.32
2022-03-15,I201321,C317604,Male,45,Mall of Istanbul,Clothing,2,600.16,Credit Card,1200.32
2022-10-27,I201328,C179952,Male,64,Kanyon,Shoes,2,1200.34,Cash,2400.68
2021-09-03,I201334,C166880,Male,59,Metrocity,Clothing,2,600.16,Cash,1200.32
2022-07-10,I201335,C802216,Female,34,Metrocity,Clothing,2,600.16,Cash,1200.32
2021-10-13,I201344,C163890,Female,68,Istinye Park,Clothing,4,1200.32,Cash,4801.28
2022-09-16,I201345,C149333,Male,43,Emaar Square Mall,Clothing,3,900.24,Cash,2700.7200000000003
2021-05-07,I201346,C306102,Male,18,Zorlu Center,Food & Beverage,2,10.46,Debit Card,20.92
2022-09-25,I201350,C175996,Female,47,Mall of Istanbul,Shoes,4,2400.68,Cash,9602.72
2021-10-03,I201354,C147297,Female,51,Kanyon,Clothing,3,900.24,Cash,2700.7200000000003
2021-11-28,I201357,C292282,Male,60,Metrocity,Food & Beverage,5,26.15,Cash,130.75
2021-06-22,I201368,C149465,Female,59,Mall of Istanbul,Cosmetics,4,162.64,Debit Card,650.56
2022-06-01,I201369,C819917,Female,55,Metropol AVM,Clothing,4,1200.32,Cash,4801.28
2021-11-06,I201371,C235820,Female,35,Zorlu Center,Clothing,3,900.24,Credit Card,2700.7200000000003
2022-05-30,I201374,C317283,Female,63,Metrocity,Clothing,1,300.08,Debit Card,300.08
2022-01-03,I201378,C323842,Female,55,Mall of Istanbul,Food & Beverage,5,26.15,Cash,130.75
2022-06-29,I201379,C249316,Female,62,Mall of Istanbul,Technology,5,5250.0,Debit Card,26250.0
2022-01-28,I201382,C279567,Female,39,Viaport Outlet,Cosmetics,3,121.98,Credit Card,365.94
2021-09-06,I201383,C167029,Female,59,Mall of Istanbul,Toys,5,179.2,Cash,896.0
2021-09-24,I201386,C546827,Female,55,Metropol AVM,Shoes,4,2400.68,Credit Card,9602.72
2022-02-10,I201387,C284543,Female,32,Kanyon,Food & Beverage,3,15.69,Cash,47.07
2022-04-09,I201389,C254508,Female,49,Kanyon,Cosmetics,3,121.98,Credit Card,365.94
2021-12-13,I201391,C207484,Female,60,Forum Istanbul,Food & Beverage,3,15.69,Debit Card,47.07
2022-09-05,I201393,C554955,Male,35,Metropol AVM,Clothing,3,900.24,Credit Card,2700.7200000000003
2021-02-09,I201399,C274753,Female,52,Forum Istanbul,Toys,3,107.52,Credit Card,322.56
2021-09-13,I201409,C109621,Female,69,Istinye Park,Clothing,3,900.24,Debit Card,2700.7200000000003
2021-01-22,I201411,C734746,Female,51,Kanyon,Books,5,75.75,Credit Card,378.75
2022-05-13,I201418,C201754,Female,68,Istinye Park,Food & Beverage,5,26.15,Credit Card,130.75
2021-12-19,I201419,C470020,Female,56,Metropol AVM,Shoes,5,3000.85,Debit Card,15004.25
2021-02-25,I201428,C277699,Female,53,Istinye Park,Food & Beverage,2,10.46,Debit Card,20.92
2022-06-24,I201429,C156824,Female,59,Metrocity,Toys,4,143.36,Credit Card,573.44
2022-04-10,I201430,C271617,Male,67,Kanyon,Clothing,1,300.08,Cash,300.08
2022-12-12,I201437,C244194,Female,52,Forum Istanbul,Clothing,4,1200.32,Cash,4801.28
2022-05-29,I201442,C238703,Female,54,Metrocity,Clothing,5,1500.4,Debit Card,7502.0
2022-02-26,I201445,C290426,Male,51,Cevahir AVM,Books,4,60.6,Cash,242.4
2021-11-05,I201450,C113964,Female,40,Metropol AVM,Shoes,4,2400.68,Cash,9602.72
2021-07-24,I201453,C704002,Female,59,Metrocity,Clothing,3,900.24,Cash,2700.7200000000003
2021-05-19,I201454,C195164,Female,44,Cevahir AVM,Clothing,3,900.24,Cash,2700.7200000000003
2021-10-28,I201455,C136145,Male,63,Cevahir AVM,Shoes,1,600.17,Debit Card,600.17
2022-08-18,I201458,C194296,Female,50,Istinye Park,Books,1,15.15,Cash,15.15
2021-04-25,I201466,C949703,Male,38,Metropol AVM,Books,1,15.15,Cash,15.15
2022-06-13,I201467,C238057,Male,26,Zorlu Center,Clothing,2,600.16,Credit Card,1200.32
2022-03-18,I201471,C210159,Female,36,Metropol AVM,Food & Beverage,4,20.92,Debit Card,83.68
2022-10-17,I201473,C354138,Male,40,Metrocity,Technology,3,3150.0,Debit Card,9450.0
2021-03-06,I201474,C284292,Female,39,Metrocity,Cosmetics,1,40.66,Debit Card,40.66
2021-03-22,I201475,C370585,Female,43,Kanyon,Shoes,1,600.17,Cash,600.17
2022-05-23,I201476,C180422,Male,54,Istinye Park,Clothing,3,900.24,Cash,2700.7200000000003
2021-02-13,I201477,C139266,Female,32,Forum Istanbul,Toys,2,71.68,Debit Card,143.36
2022-11-11,I201478,C263929,Male,62,Kanyon,Clothing,1,300.08,Cash,300.08
2021-10-27,I201481,C387466,Female,54,Mall of Istanbul,Toys,3,107.52,Credit Card,322.56
2021-06-16,I201483,C584918,Male,52,Mall of Istanbul,Food & Beverage,2,10.46,Cash,20.92
2022-01-09,I201484,C225137,Female,53,Cevahir AVM,Clothing,2,600.16,Credit Card,1200.32
2022-04-17,I201486,C312619,Female,42,Istinye Park,Souvenir,4,46.92,Debit Card,187.68
2022-04-24,I201496,C295215,Female,19,Viaport Outlet,Food & Beverage,2,10.46,Cash,20.92
2022-10-08,I201497,C186561,Female,39,Emaar Square Mall,Toys,2,71.68,Debit Card,143.36
2022-08-22,I201498,C141025,Female,60,Metrocity,Cosmetics,3,121.98,Credit Card,365.94
2021-07-31,I201499,C125286,Female,50,Forum Istanbul,Shoes,3,1800.51,Credit Card,5401.53
2022-06-20,I201502,C295206,Female,61,Metrocity,Clothing,2,600.16,Debit Card,1200.32
2021-06-23,I201506,C279112,Female,34,Mall of Istanbul,Shoes,3,1800.51,Cash,5401.53
2021-12-24,I201507,C176962,Male,68,Kanyon,Toys,5,179.2,Debit Card,896.0
2023-03-01,I201512,C466445,Female,20,Metropol AVM,Books,2,30.3,Cash,60.6
2022-08-28,I201517,C273174,Female,20,Kanyon,Souvenir,2,23.46,Credit Card,46.92
2021-07-13,I201519,C102531,Female,49,Metrocity,Clothing,1,300.08,Debit Card,300.08
2023-03-04,I201521,C304556,Male,64,Kanyon,Shoes,5,3000.85,Cash,15004.25
2022-01-13,I201522,C380260,Male,52,Kanyon,Food & Beverage,1,5.23,Debit Card,5.23
2022-04-13,I201524,C173919,Male,48,Zorlu Center,Toys,5,179.2,Cash,896.0
2021-04-01,I201528,C333819,Male,51,Kanyon,Food & Beverage,4,20.92,Credit Card,83.68
2021-01-17,I201529,C335297,Female,59,Mall of Istanbul,Souvenir,5,58.65,Cash,293.25
2021-09-23,I201530,C281659,Female,50,Zorlu Center,Shoes,1,600.17,Credit Card,600.17
2021-08-26,I201534,C163686,Female,55,Metrocity,Books,4,60.6,Credit Card,242.4
2021-03-12,I201539,C356699,Female,22,Mall of Istanbul,Food & Beverage,3,15.69,Credit Card,47.07
2022-02-28,I201542,C110777,Male,18,Mall of Istanbul,Souvenir,1,11.73,Credit Card,11.73
2022-07-08,I201543,C317350,Female,40,Mall of Istanbul,Cosmetics,5,203.3,Cash,1016.5
2021-11-02,I201549,C623371,Female,56,Metropol AVM,Food & Beverage,2,10.46,Cash,20.92
2022-07-17,I201550,C328963,Female,35,Cevahir AVM,Cosmetics,4,162.64,Debit Card,650.56
2022-01-10,I201555,C817900,Female,33,Istinye Park,Clothing,3,900.24,Cash,2700.7200000000003
2021-04-09,I201556,C254802,Female,19,Metrocity,Clothing,4,1200.32,Credit Card,4801.28
2021-03-03,I201558,C433680,Male,36,Zorlu Center,Clothing,3,900.24,Debit Card,2700.7200000000003
2021-09-28,I201560,C180217,Male,65,Emaar Square Mall,Toys,2,71.68,Debit Card,143.36
2022-05-17,I201566,C328765,Female,63,Zorlu Center,Clothing,3,900.24,Cash,2700.7200000000003
2021-06-27,I201567,C156926,Female,62,Mall of Istanbul,Cosmetics,1,40.66,Credit Card,40.66
2022-03-01,I201569,C287026,Male,31,Mall of Istanbul,Technology,3,3150.0,Cash,9450.0
2022-03-31,I201576,C346646,Male,48,Kanyon,Clothing,3,900.24,Cash,2700.7200000000003
2022-12-02,I201580,C322353,Male,66,Istinye Park,Clothing,3,900.24,Credit Card,2700.7200000000003
2022-05-22,I201581,C530520,Male,31,Metrocity,Food & Beverage,2,10.46,Credit Card,20.92
2021-10-08,I201585,C147830,Female,63,Forum Istanbul,Technology,4,4200.0,Debit Card,16800.0
2022-08-21,I201590,C332102,Male,32,Metrocity,Clothing,1,300.08,Cash,300.08
2021-05-13,I201594,C196523,Male,25,Kanyon,Clothing,3,900.24,Cash,2700.7200000000003
2022-03-30,I201598,C158648,Male,26,Cevahir AVM,Clothing,4,1200.32,Cash,4801.28
2023-02-01,I201600,C194935,Female,64,Mall of Istanbul,Clothing,5,1500.4,Debit Card,7502.0
2021-10-19,I201601,C161674,Male,24,Kanyon,Toys,4,143.36,Cash,573.44
2021-05-22,I201604,C269971,Male,50,Mall of Istanbul,Cosmetics,3,121.98,Credit Card,365.94
2021-10-22,I201605,C217850,Male,20,Istinye Park,Food & Beverage,1,5.23,Debit Card,5.23
2022-07-31,I201606,C196619,Male,40,Metrocity,Books,3,45.45,Cash,136.35000000000002
2022-12-12,I201608,C153622,Female,54,Kanyon,Toys,4,143.36,Debit Card,573.44
2022-08-01,I201610,C592531,Female,32,Kanyon,Souvenir,5,58.65,Credit Card,293.25
2022-12-30,I201611,C308095,Male,38,Metropol AVM,Cosmetics,5,203.3,Cash,1016.5
2021-08-07,I201615,C261391,Female,67,Metrocity,Food & Beverage,4,20.92,Cash,83.68
2023-02-15,I201621,C692947,Female,60,Mall of Istanbul,Toys,1,35.84,Debit Card,35.84
2021-04-29,I201622,C876335,Female,33,Metropol AVM,Food & Beverage,1,5.23,Debit Card,5.23
2021-12-15,I201623,C208656,Female,35,Metropol AVM,Clothing,4,1200.32,Cash,4801.28
2022-07-02,I201624,C383851,Male,47,Metrocity,Shoes,1,600.17,Credit Card,600.17
2021-10-31,I201627,C243049,Female,21,Kanyon,Clothing,3,900.24,Cash,2700.7200000000003
2022-12-29,I201628,C858203,Male,65,Kanyon,Cosmetics,2,81.32,Credit Card,162.64
2022-03-03,I201633,C181278,Male,62,Mall of Istanbul,Shoes,5,3000.85,Cash,15004.25
2022-07-11,I201635,C108281,Female,37,Mall of Istanbul,Technology,5,5250.0,Credit Card,26250.0
2021-09-22,I201636,C206405,Female,43,Istinye Park,Shoes,3,1800.51,Cash,5401.53
2021-01-14,I201637,C334359,Female,37,Metrocity,Cosmetics,4,162.64,Debit Card,650.56
2021-07-21,I201641,C195517,Female,67,Istinye Park,Food & Beverage,3,15.69,Cash,47.07
2021-07-29,I201644,C223788,Female,26,Viaport Outlet,Shoes,5,3000.85,Credit Card,15004.25
2023-01-25,I201645,C175176,Female,47,Mall of Istanbul,Toys,2,71.68,Debit Card,143.36
2022-05-25,I201646,C180967,Female,47,Viaport Outlet,Food & Beverage,3,15.69,Cash,47.07
2021-12-16,I201651,C324179,Male,63,Metrocity,Cosmetics,3,121.98,Credit Card,365.94
2022-08-09,I201653,C301614,Female,46,Kanyon,Toys,2,71.68,Credit Card,143.36
2023-01-20,I201655,C419125,Female,44,Istinye Park,Clothing,4,1200.32,Cash,4801.28
2021-03-06,I201657,C533366,Female,19,Istinye Park,Food & Beverage,4,20.92,Debit Card,83.68
2022-07-11,I201660,C863343,Female,38,Kanyon,Shoes,4,2400.68,Cash,9602.72
2022-04-15,I201661,C467874,Male,59,Mall of Istanbul,Shoes,2,1200.34,Cash,2400.68
2022-10-31,I201662,C238390,Female,57,Mall of Istanbul,Technology,1,1050.0,Debit Card,1050.0
2023-03-05,I201663,C829234,Female,67,Viaport Outlet,Toys,5,179.2,Cash,896.0
2022-09-13,I201664,C169297,Female,38,Metropol AVM,Souvenir,5,58.65,Cash,293.25
2022-01-26,I201668,C323682,Male,50,Viaport Outlet,Clothing,1,300.08,Credit Card,300.08
2022-02-11,I201669,C229759,Female,32,Metropol AVM,Clothing,1,300.08,Credit Card,300.08
2021-08-04,I201670,C141175,Male,41,Kanyon,Food & Beverage,4,20.92,Cash,83.68
2022-12-01,I201673,C288668,Female,37,Metrocity,Toys,4,143.36,Cash,573.44
2021-04-04,I201674,C232078,Male,27,Kanyon,Toys,4,143.36,Credit Card,573.44
2023-02-18,I201681,C123119,Male,26,Istinye Park,Clothing,3,900.24,Credit Card,2700.7200000000003
2022-03-12,I201684,C161490,Female,64,Mall of Istanbul,Cosmetics,1,40.66,Debit Card,40.66
2021-08-30,I201687,C623276,Male,29,Mall of Istanbul,Books,4,60.6,Credit Card,242.4
2021-10-30,I201689,C312173,Male,36,Kanyon,Cosmetics,5,203.3,Credit Card,1016.5
2021-04-30,I201692,C203285,Female,68,Mall of Istanbul,Books,5,75.75,Cash,378.75
2022-11-28,I201694,C333405,Male,39,Emaar Square Mall,Food & Beverage,2,10.46,Credit Card,20.92
2021-10-30,I201696,C107907,Male,41,Mall of Istanbul,Cosmetics,5,203.3,Credit Card,1016.5
2022-02-28,I201697,C201984,Female,28,Metropol AVM,Clothing,1,300.08,Cash,300.08
2022-09-21,I201700,C186575,Male,33,Cevahir AVM,Cosmetics,3,121.98,Cash,365.94
2021-11-25,I201703,C322958,Male,54,Mall of Istanbul,Food & Beverage,2,10.46,Credit Card,20.92
2021-07-12,I201704,C340116,Female,53,Metrocity,Food & Beverage,3,15.69,Cash,47.07
2022-09-06,I201706,C304357,Female,52,Kanyon,Food & Beverage,1,5.23,Credit Card,5.23
2021-12-27,I201708,C303802,Female,67,Mall of Istanbul,Food & Beverage,1,5.23,Cash,5.23
2023-03-02,I201709,C210240,Female,69,Mall of Istanbul,Souvenir,5,58.65,Credit Card,293.25
2021-11-16,I201710,C150412,Female,22,Viaport Outlet,Clothing,2,600.16,Cash,1200.32
2023-03-02,I201713,C299060,Female,68,Metrocity,Souvenir,4,46.92,Debit Card,187.68
2021-07-11,I201716,C283728,Female,33,Istinye Park,Books,3,45.45,Credit Card,136.35000000000002
2021-07-01,I201718,C186059,Female,50,Kanyon,Food & Beverage,2,10.46,Credit Card,20.92
2022-04-27,I201721,C235417,Male,18,Emaar Square Mall,Food & Beverage,2,10.46,Cash,20.92
2022-07-15,I201722,C648964,Female,32,Kanyon,Clothing,2,600.16,Credit Card,1200.32
2022-04-19,I201726,C466284,Male,48,Metrocity,Cosmetics,5,203.3,Cash,1016.5
2022-12-12,I201731,C301330,Female,55,Kanyon,Food & Beverage,3,15.69,Cash,47.07
2021-05-08,I201732,C190419,Female,37,Metropol AVM,Toys,5,179.2,Credit Card,896.0
2022-04-29,I201733,C231340,Male,54,Mall of Istanbul,Technology,1,1050.0,Cash,1050.0
2021-05-09,I201739,C302413,Female,62,Metropol AVM,Toys,2,71.68,Credit Card,143.36
2022-09-13,I201742,C177046,Male,24,Metropol AVM,Clothing,5,1500.4,Cash,7502.0
2021-04-19,I201748,C183010,Female,29,Kanyon,Shoes,4,2400.68,Credit Card,9602.72
2022-06-22,I201749,C234920,Male,61,Metropol AVM,Cosmetics,3,121.98,Credit Card,365.94
2022-11-29,I201750,C214032,Female,52,Kanyon,Food & Beverage,5,26.15,Debit Card,130.75
2022-03-10,I201752,C339930,Male,45,Kanyon,Food & Beverage,5,26.15,Cash,130.75
2022-09-06,I201760,C335545,Male,48,Metrocity,Clothing,4,1200.32,Credit Card,4801.28
2021-08-31,I201767,C266273,Female,53,Kanyon,Food & Beverage,2,10.46,Cash,20.92
2023-01-20,I201770,C227819,Female,61,Kanyon,Books,2,30.3,Credit Card,60.6
2021-01-19,I201771,C108131,Male,59,Metrocity,Clothing,2,600.16,Cash,1200.32
2022-03-17,I201773,C185862,Female,30,Istinye Park,Technology,3,3150.0,Cash,9450.0
2021-06-18,I201776,C589423,Male,46,Metrocity,Toys,3,107.52,Credit Card,322.56
2022-04-06,I201781,C227262,Male,35,Metrocity,Clothing,1,300.08,Credit Card,300.08
2022-04-17,I201787,C177510,Male,19,Metrocity,Clothing,1,300.08,Cash,300.08
2022-09-13,I201793,C687096,Female,28,Cevahir AVM,Food & Beverage,2,10.46,Cash,20.92
2021-04-24,I201800,C256822,Male,42,Mall of Istanbul,Clothing,1,300.08,Cash,300.08
2022-03-31,I201803,C255017,Female,28,Mall of Istanbul,Food & Beverage,2,10.46,Credit Card,20.92
2021-03-23,I201804,C307616,Female,26,Mall of Istanbul,Cosmetics,1,40.66,Credit Card,40.66
2021-10-01,I201805,C329257,Male,27,Viaport Outlet,Shoes,5,3000.85,Credit Card,15004.25
2022-12-02,I201806,C303782,Female,33,Kanyon,Books,5,75.75,Debit Card,378.75
2021-07-30,I201807,C324906,Male,44,Mall of Istanbul,Clothing,5,1500.4,Credit Card,7502.0
2023-02-09,I201811,C237603,Male,69,Mall of Istanbul,Books,1,15.15,Cash,15.15
2021-10-02,I201814,C181469,Female,53,Mall of Istanbul,Shoes,2,1200.34,Credit Card,2400.68
2021-07-05,I201815,C143408,Male,34,Forum Istanbul,Shoes,5,3000.85,Cash,15004.25
2022-11-06,I201816,C128548,Male,31,Mall of Istanbul,Toys,2,71.68,Cash,143.36
2021-03-02,I201818,C155599,Female,42,Mall of Istanbul,Clothing,4,1200.32,Cash,4801.28
2021-09-08,I201819,C130428,Female,67,Mall of Istanbul,Cosmetics,3,121.98,Credit Card,365.94
2022-06-30,I201822,C151162,Male,54,Mall of Istanbul,Cosmetics,4,162.64,Credit Card,650.56
2022-12-13,I201823,C209211,Male,61,Mall of Istanbul,Cosmetics,4,162.64,Cash,650.56
2022-12-22,I201825,C564488,Male,66,Kanyon,Shoes,5,3000.85,Credit Card,15004.25
2022-11-09,I201830,C284659,Female,49,Mall of Istanbul,Food & Beverage,1,5.23,Cash,5.23
2023-01-24,I201831,C955993,Female,60,Kanyon,Cosmetics,1,40.66,Debit Card,40.66
2021-09-14,I201834,C558962,Male,37,Forum Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
2021-08-20,I201837,C164400,Female,59,Cevahir AVM,Toys,5,179.2,Cash,896.0
2021-02-28,I201847,C236448,Female,63,Mall of Istanbul,Toys,2,71.68,Cash,143.36
2022-10-13,I201848,C866428,Male,44,Metropol AVM,Food & Beverage,5,26.15,Credit Card,130.75
2021-06-16,I201857,C329474,Male,69,Kanyon,Toys,1,35.84,Credit Card,35.84
2022-09-11,I201858,C142858,Male,18,Kanyon,Cosmetics,5,203.3,Cash,1016.5
2022-05-16,I201864,C202448,Female,62,Kanyon,Food & Beverage,5,26.15,Credit Card,130.75
